Regiao,Produto,Vendas
Sudeste,Produto_E,2258
Sudeste,Produto_E,1601
Sudeste,Produto_E,2905
Sudeste,Produto_E,1267
Sudeste,Produto_E,4966
Sudeste,Produto_E,3336
Sudeste,Produto_E,1124
Sudeste,Produto_E,709
Sudeste,Produto_E,966
Sudeste,Produto_E,2658
Sudeste,Produto_E,67
Sudeste,Produto_E,1029
Sudeste,Produto_E,1250
Sudeste,Produto_E,2588
Sudeste,Produto_E,634
Sudeste,Produto_E,341
Sudeste,Produto_E,4629
Sudeste,Produto_E,3127
Sudeste,Produto_E,2774
Sudeste,Produto_E,1344
Sudeste,Produto_E,1346
Sudeste,Produto_E,4312
Sudeste,Produto_E,2109
Sudeste,Produto_E,3851
Sudeste,Produto_E,2908
Sudeste,Produto_E,1465
Sudeste,Produto_E,3484
Sudeste,Produto_E,4240
Sudeste,Produto_E,4478
Sudeste,Produto_E,3607
Sudeste,Produto_E,3548
Sudeste,Produto_E,4690
Sudeste,Produto_E,972
Sudeste,Produto_E,4080
Sudeste,Produto_E,2431
Sudeste,Produto_E,1277
Sudeste,Produto_E,3880
Sudeste,Produto_E,1982
Sudeste,Produto_E,165
Sudeste,Produto_E,767
Sudeste,Produto_E,447
Sudeste,Produto_E,4377
Sudeste,Produto_E,3344
Sudeste,Produto_E,4890
Sudeste,Produto_E,323
Sudeste,Produto_E,1959
Sudeste,Produto_E,998
Sudeste,Produto_E,3475
Sudeste,Produto_E,4571
Sudeste,Produto_E,3712
Sudeste,Produto_E,362
Sudeste,Produto_E,2616
Sudeste,Produto_E,1074
Sudeste,Produto_E,389
Sudeste,Produto_E,3487
Sudeste,Produto_E,144
Sudeste,Produto_E,1465
Sudeste,Produto_E,3218
Sudeste,Produto_E,4634
Sudeste,Produto_E,2551
Sudeste,Produto_E,4514
Sudeste,Produto_E,3261
Sudeste,Produto_E,3318
Sudeste,Produto_E,227
Sudeste,Produto_E,664
Sudeste,Produto_E,4983
Sudeste,Produto_E,3953
Sudeste,Produto_E,3716
Sudeste,Produto_E,223
Sudeste,Produto_E,744
Sudeste,Produto_E,452
Sudeste,Produto_E,1846
Sudeste,Produto_E,1133
Sudeste,Produto_E,4398
Sudeste,Produto_E,4661
Sudeste,Produto_E,1123
Sudeste,Produto_E,977
Sudeste,Produto_E,1206
Sudeste,Produto_E,1803
Sudeste,Produto_E,2555
Sudeste,Produto_E,3406
Sudeste,Produto_E,3240
Sudeste,Produto_E,3655
Sudeste,Produto_E,3250
Sudeste,Produto_E,3826
Sudeste,Produto_E,3897
Sudeste,Produto_E,387
Sudeste,Produto_E,4354
Sudeste,Produto_E,1146
Sudeste,Produto_E,1718
Sudeste,Produto_E,4738
Sudeste,Produto_E,4024
Sudeste,Produto_E,2527
Sudeste,Produto_E,4524
Sudeste,Produto_E,4661
Sudeste,Produto_E,875
Sudeste,Produto_E,1940
Sudeste,Produto_E,1825
Sudeste,Produto_E,2283
Sudeste,Produto_E,2958
Sudeste,Produto_E,3402
Sudeste,Produto_E,1525
Sudeste,Produto_E,3297
Sudeste,Produto_E,2573
Sudeste,Produto_E,2907
Sudeste,Produto_E,3832
Sudeste,Produto_E,3152
Sudeste,Produto_E,2170
Sudeste,Produto_E,2162
Sudeste,Produto_E,4785
Sudeste,Produto_E,2308
Sudeste,Produto_E,693
Sudeste,Produto_E,4166
Sudeste,Produto_E,1892
Sudeste,Produto_E,1262
Sudeste,Produto_E,4661
Sudeste,Produto_E,4418
Sudeste,Produto_E,3493
Sudeste,Produto_E,2685
Sudeste,Produto_E,4757
Sudeste,Produto_E,1132
Sudeste,Produto_E,2619
Sudeste,Produto_E,150
Sudeste,Produto_E,1107
Sudeste,Produto_E,4558
Sudeste,Produto_E,1725
Sudeste,Produto_E,1185
Sudeste,Produto_E,1234
Sudeste,Produto_E,1030
Sudeste,Produto_E,3010
Sudeste,Produto_E,581
Sudeste,Produto_E,402
Sudeste,Produto_E,1978
Sudeste,Produto_E,480
Sudeste,Produto_E,2915
Sudeste,Produto_E,1213
Sudeste,Produto_E,2792
Sudeste,Produto_E,1972
Sudeste,Produto_E,160
Sudeste,Produto_E,3830
Sudeste,Produto_E,1766
Sudeste,Produto_E,1831
Sudeste,Produto_E,1519
Sudeste,Produto_E,4509
Sudeste,Produto_E,3977
Sudeste,Produto_E,4603
Sudeste,Produto_E,551
Sudeste,Produto_E,3368
Sudeste,Produto_E,607
Sudeste,Produto_E,2114
Sudeste,Produto_E,356
Sudeste,Produto_E,2392
Sudeste,Produto_E,2031
Sudeste,Produto_E,536
Sudeste,Produto_E,1796
Sudeste,Produto_E,1664
Sudeste,Produto_E,3098
Sudeste,Produto_E,3600
Sudeste,Produto_E,4633
Sudeste,Produto_E,2247
Sudeste,Produto_E,3299
Sudeste,Produto_E,2163
Sudeste,Produto_E,3382
Sudeste,Produto_E,2443
Sudeste,Produto_E,4026
Sudeste,Produto_E,2742
Sudeste,Produto_E,2851
Sudeste,Produto_E,3201
Sudeste,Produto_E,4142
Sudeste,Produto_E,3709
Sudeste,Produto_E,1623
Sudeste,Produto_E,1679
Sudeste,Produto_E,3141
Sudeste,Produto_E,2207
Sudeste,Produto_E,2232
Sudeste,Produto_E,4131
Sudeste,Produto_E,1513
Sudeste,Produto_E,2104
Sudeste,Produto_E,504
Sudeste,Produto_E,3847
Sudeste,Produto_E,331
Sudeste,Produto_E,1902
Sudeste,Produto_E,2888
Sudeste,Produto_E,2888
Sudeste,Produto_E,3815
Sudeste,Produto_E,1073
Sudeste,Produto_E,4955
Sudeste,Produto_E,4494
Sudeste,Produto_E,36
Sudeste,Produto_E,4116
Sudeste,Produto_E,3781
Sudeste,Produto_E,4952
Sudeste,Produto_E,3824
Sudeste,Produto_E,4910
Sudeste,Produto_E,4143
Sudeste,Produto_E,1891
Sudeste,Produto_E,2325
Sudeste,Produto_E,3662
Sudeste,Produto_E,1996
Sudeste,Produto_E,2117
Sudeste,Produto_E,303
Sudeste,Produto_E,3835
Sudeste,Produto_E,4435
Sudeste,Produto_E,2951
Sudeste,Produto_E,2542
Sudeste,Produto_E,3431
Sudeste,Produto_E,4700
Sudeste,Produto_E,3974
Sudeste,Produto_E,4455
Sudeste,Produto_E,1156
Sudeste,Produto_E,2756
Sudeste,Produto_E,4794
Sudeste,Produto_E,1228
Sudeste,Produto_E,2213
Sudeste,Produto_E,748
Sudeste,Produto_E,1355
Sudeste,Produto_E,3534
Sudeste,Produto_E,1091
Sudeste,Produto_E,2322
Sudeste,Produto_E,2462
Sudeste,Produto_E,2629
Sudeste,Produto_E,1819
Sudeste,Produto_E,2057
Sudeste,Produto_E,2325
Sudeste,Produto_E,3625
Sudeste,Produto_E,4147
Sudeste,Produto_E,2880
Sudeste,Produto_E,3771
Sudeste,Produto_E,3138
Sudeste,Produto_E,463
Sudeste,Produto_E,3405
Sudeste,Produto_E,4520
Sudeste,Produto_E,3420
Sudeste,Produto_E,2069
Sudeste,Produto_E,989
Sudeste,Produto_E,4145
Sudeste,Produto_E,4547
Sudeste,Produto_E,1799
Sudeste,Produto_E,4520
Sudeste,Produto_E,1279
Sudeste,Produto_E,1669
Sudeste,Produto_E,4228
Sudeste,Produto_E,2086
Sudeste,Produto_E,3589
Sudeste,Produto_E,2432
Sudeste,Produto_E,3827
Sudeste,Produto_E,2782
Sudeste,Produto_E,3315
Sudeste,Produto_E,2782
Sudeste,Produto_E,62
Sudeste,Produto_E,3721
Sudeste,Produto_E,91
Sudeste,Produto_E,2550
Sudeste,Produto_E,1246
Sudeste,Produto_E,3044
Sudeste,Produto_E,1472
Sudeste,Produto_E,2303
Sudeste,Produto_E,3138
Sudeste,Produto_E,3056
Sudeste,Produto_E,4974
Sudeste,Produto_E,3399
Sudeste,Produto_E,566
Sudeste,Produto_E,2048
Sudeste,Produto_E,4016
Sudeste,Produto_E,2068
Sudeste,Produto_E,1558
Sudeste,Produto_E,888
Sudeste,Produto_E,4103
Sudeste,Produto_E,396
Sudeste,Produto_E,3132
Sudeste,Produto_E,2102
Sudeste,Produto_E,3663
Sudeste,Produto_E,4366
Sudeste,Produto_E,232
Sudeste,Produto_E,4251
Sudeste,Produto_E,1424
Sudeste,Produto_E,2181
Sudeste,Produto_E,419
Sudeste,Produto_E,3318
Sudeste,Produto_E,4388
Sudeste,Produto_E,3490
Sudeste,Produto_E,3104
Sudeste,Produto_E,1575
Sudeste,Produto_E,4133
Sudeste,Produto_E,572
Sudeste,Produto_E,1340
Sudeste,Produto_E,2163
Sudeste,Produto_E,755
Sudeste,Produto_E,3681
Sudeste,Produto_E,564
Sudeste,Produto_E,1210
Sudeste,Produto_E,2637
Sudeste,Produto_E,318
Sudeste,Produto_E,727
Sudeste,Produto_E,4985
Sudeste,Produto_E,251
Sudeste,Produto_E,3297
Sudeste,Produto_E,3001
Sudeste,Produto_E,4491
Sudeste,Produto_E,4141
Sudeste,Produto_E,687
Sudeste,Produto_E,4839
Sudeste,Produto_E,4699
Sudeste,Produto_E,3499
Sudeste,Produto_E,107
Sudeste,Produto_E,3155
Sudeste,Produto_E,666
Sudeste,Produto_E,3476
Sudeste,Produto_E,2461
Sudeste,Produto_E,4119
Sudeste,Produto_E,4904
Sudeste,Produto_E,555
Sudeste,Produto_E,1871
Sudeste,Produto_E,4356
Sudeste,Produto_E,4071
Sudeste,Produto_E,1835
Sudeste,Produto_E,2844
Sudeste,Produto_E,393
Sudeste,Produto_E,1286
Sudeste,Produto_E,704
Sudeste,Produto_E,554
Sudeste,Produto_E,1314
Sudeste,Produto_E,2209
Sudeste,Produto_E,3120
Sudeste,Produto_E,4087
Sudeste,Produto_E,2041
Sudeste,Produto_E,4365
Sudeste,Produto_E,2979
Sudeste,Produto_E,2608
Sudeste,Produto_E,1538
Sudeste,Produto_E,683
Sudeste,Produto_E,3718
Sudeste,Produto_E,3298
Sudeste,Produto_E,2785
Sudeste,Produto_E,3699
Sudeste,Produto_E,2
Sudeste,Produto_E,4182
Sudeste,Produto_E,1828
Sudeste,Produto_E,4605
Sudeste,Produto_E,713
Sudeste,Produto_E,2293
Sudeste,Produto_E,2192
Sudeste,Produto_E,3391
Sudeste,Produto_E,1091
Sudeste,Produto_E,91
Sudeste,Produto_E,4719
Sudeste,Produto_E,3009
Sudeste,Produto_E,1056
Sudeste,Produto_E,2538
Sudeste,Produto_E,2424
Sudeste,Produto_E,3393
Sudeste,Produto_E,4179
Sudeste,Produto_E,2207
Sudeste,Produto_E,2375
Sudeste,Produto_E,708
Sudeste,Produto_E,123
Sudeste,Produto_E,365
Sudeste,Produto_E,679
Sudeste,Produto_E,2136
Sudeste,Produto_E,2553
Sudeste,Produto_E,3623
Sudeste,Produto_E,2840
Sudeste,Produto_E,155
Sudeste,Produto_E,4619
Sudeste,Produto_E,4324
Sudeste,Produto_E,623
Sudeste,Produto_E,1884
Sudeste,Produto_E,491
Sudeste,Produto_E,2838
Sudeste,Produto_E,388
Sudeste,Produto_E,4186
Sudeste,Produto_E,2365
Sudeste,Produto_E,2330
Sudeste,Produto_E,4433
Sudeste,Produto_E,4133
Sudeste,Produto_E,2210
Sudeste,Produto_E,4973
Sudeste,Produto_E,573
Sudeste,Produto_E,3098
Sudeste,Produto_E,1148
Sudeste,Produto_E,2156
Sudeste,Produto_E,4555
Sudeste,Produto_E,4951
Sudeste,Produto_E,4834
Sudeste,Produto_E,4008
Sudeste,Produto_E,4032
Sudeste,Produto_E,4072
Sudeste,Produto_E,3747
Sudeste,Produto_E,4197
Sudeste,Produto_E,3066
Sudeste,Produto_E,694
Sudeste,Produto_E,3000
Sudeste,Produto_E,444
Sudeste,Produto_E,1217
Sudeste,Produto_E,3537
Sudeste,Produto_E,464
Sudeste,Produto_E,2076
Sudeste,Produto_E,4587
Sudeste,Produto_E,4143
Sudeste,Produto_E,2061
Sudeste,Produto_E,1790
Sudeste,Produto_E,1182
Sudeste,Produto_E,3580
Sudeste,Produto_E,2826
Sudeste,Produto_E,4942
Sudeste,Produto_E,2962
Sudeste,Produto_E,3786
Sudeste,Produto_E,2385
Sudeste,Produto_E,1998
Sudeste,Produto_E,1595
Sudeste,Produto_E,1592
Sudeste,Produto_E,585
Sudeste,Produto_E,3948
Sudeste,Produto_E,884
Sudeste,Produto_E,1577
Sudeste,Produto_E,2704
Sudeste,Produto_E,3958
Sudeste,Produto_E,2891
Sudeste,Produto_E,670
Sudeste,Produto_E,4021
Sudeste,Produto_E,1494
Sudeste,Produto_E,806
Sudeste,Produto_E,2578
Sudeste,Produto_E,1501
Sudeste,Produto_E,1351
Sudeste,Produto_E,2576
Sudeste,Produto_E,367
Sudeste,Produto_E,2847
Sudeste,Produto_E,944
Sudeste,Produto_E,2672
Sudeste,Produto_E,4517
Sudeste,Produto_E,4537
Sudeste,Produto_E,3412
Sudeste,Produto_E,4487
Sudeste,Produto_E,2105
Sudeste,Produto_E,1408
Sudeste,Produto_E,3589
Sudeste,Produto_E,1161
Sudeste,Produto_E,1799
Sudeste,Produto_E,4996
Sudeste,Produto_E,4556
Sudeste,Produto_E,3015
Sudeste,Produto_E,33
Sudeste,Produto_E,1756
Sudeste,Produto_E,3683
Sudeste,Produto_E,1395
Sudeste,Produto_E,3320
Sudeste,Produto_E,4990
Sudeste,Produto_E,3104
Sudeste,Produto_E,4856
Sudeste,Produto_E,1832
Sudeste,Produto_E,607
Sudeste,Produto_E,3779
Sudeste,Produto_E,3092
Sudeste,Produto_E,1066
Sudeste,Produto_E,3961
Sudeste,Produto_E,1725
Sudeste,Produto_E,1565
Sudeste,Produto_E,3413
Sudeste,Produto_E,448
Sudeste,Produto_E,2491
Sudeste,Produto_E,880
Sudeste,Produto_E,2030
Sudeste,Produto_E,4079
Sudeste,Produto_E,4338
Sudeste,Produto_E,3723
Sudeste,Produto_E,1579
Sudeste,Produto_E,4109
Sudeste,Produto_E,641
Sudeste,Produto_E,3704
Sudeste,Produto_E,1868
Sudeste,Produto_E,1500
Sudeste,Produto_E,1741
Sudeste,Produto_E,1312
Sudeste,Produto_E,3204
Sudeste,Produto_E,4836
Sudeste,Produto_E,3895
Sudeste,Produto_E,3086
Sudeste,Produto_E,3438
Sudeste,Produto_E,2662
Sudeste,Produto_E,4171
Sudeste,Produto_E,2303
Sudeste,Produto_E,4679
Sudeste,Produto_E,2395
Sudeste,Produto_E,2298
Sudeste,Produto_E,4395
Sudeste,Produto_E,3790
Sudeste,Produto_E,2311
Sudeste,Produto_E,1758
Sudeste,Produto_E,399
Sudeste,Produto_E,2410
Sudeste,Produto_E,2761
Sudeste,Produto_E,4783
Sudeste,Produto_E,114
Sudeste,Produto_E,3542
Sudeste,Produto_E,4415
Sudeste,Produto_E,381
Sudeste,Produto_E,1060
Sudeste,Produto_E,1467
Sudeste,Produto_E,766
Sudeste,Produto_E,3237
Sudeste,Produto_E,4245
Sudeste,Produto_E,4528
Sudeste,Produto_E,2618
Sudeste,Produto_E,1077
Sudeste,Produto_E,4798
Sudeste,Produto_E,3833
Sudeste,Produto_E,3621
Sudeste,Produto_E,3584
Sudeste,Produto_E,2536
Sudeste,Produto_E,3264
Sudeste,Produto_E,1994
Sudeste,Produto_E,1193
Sudeste,Produto_E,597
Sudeste,Produto_E,4252
Sudeste,Produto_E,3308
Sudeste,Produto_E,3239
Sudeste,Produto_E,3978
Sudeste,Produto_E,1220
Sudeste,Produto_E,4926
Sudeste,Produto_E,1001
Sudeste,Produto_E,127
Sudeste,Produto_E,1676
Sudeste,Produto_E,3454
Sudeste,Produto_E,2997
Sudeste,Produto_E,4922
Sudeste,Produto_E,1425
Sudeste,Produto_E,4056
Sudeste,Produto_E,2135
Sudeste,Produto_E,3099
Sudeste,Produto_E,3374
Sudeste,Produto_E,1823
Sudeste,Produto_E,4661
Sudeste,Produto_E,3728
Sudeste,Produto_E,2251
Sudeste,Produto_E,220
Sudeste,Produto_E,4070
Sudeste,Produto_E,2353
Sudeste,Produto_E,1059
Sudeste,Produto_E,826
Sudeste,Produto_E,2771
Sudeste,Produto_E,3061
Sudeste,Produto_E,4512
Sudeste,Produto_E,4738
Sudeste,Produto_E,4808
Sudeste,Produto_E,3488
Sudeste,Produto_E,1136
Sudeste,Produto_E,2294
Sudeste,Produto_E,1370
Sudeste,Produto_E,3628
Sudeste,Produto_E,2018
Sudeste,Produto_E,3400
Sudeste,Produto_E,501
Sudeste,Produto_E,673
Sudeste,Produto_E,2340
Sudeste,Produto_E,4120
Sudeste,Produto_E,1849
Sudeste,Produto_E,4013
Sudeste,Produto_E,2241
Sudeste,Produto_E,3915
Sudeste,Produto_E,4753
Sudeste,Produto_E,1688
Sudeste,Produto_E,4683
Sudeste,Produto_E,4934
Sudeste,Produto_E,231
Sudeste,Produto_E,2721
Sudeste,Produto_E,3469
Sudeste,Produto_E,4229
Sudeste,Produto_E,959
Sudeste,Produto_E,2124
Sudeste,Produto_E,1236
Sudeste,Produto_E,1444
Sudeste,Produto_E,4567
Sudeste,Produto_E,4207
Sudeste,Produto_E,2892
Sudeste,Produto_E,3499
Sudeste,Produto_E,3882
Sudeste,Produto_E,4551
Sudeste,Produto_E,3524
Sudeste,Produto_E,260
Sudeste,Produto_E,3662
Sudeste,Produto_E,1603
Sudeste,Produto_E,748
Sudeste,Produto_E,3578
Sudeste,Produto_E,3136
Sudeste,Produto_E,1271
Sudeste,Produto_E,3875
Sudeste,Produto_E,1285
Sudeste,Produto_E,1297
Sudeste,Produto_E,3682
Sudeste,Produto_E,3533
Sudeste,Produto_E,3646
Sudeste,Produto_E,644
Sudeste,Produto_E,4954
Sudeste,Produto_E,4476
Sudeste,Produto_E,3189
Sudeste,Produto_E,3781
Sudeste,Produto_E,2744
Sudeste,Produto_E,262
Sudeste,Produto_E,567
Sudeste,Produto_E,1563
Sudeste,Produto_E,1109
Sudeste,Produto_E,4969
Sudeste,Produto_E,2183
Sudeste,Produto_E,3022
Sudeste,Produto_E,2902
Sudeste,Produto_E,2237
Sudeste,Produto_E,3830
Sudeste,Produto_E,2694
Sudeste,Produto_E,1865
Sudeste,Produto_E,2984
Sudeste,Produto_E,1434
Sudeste,Produto_E,659
Sudeste,Produto_E,4555
Sudeste,Produto_E,3589
Sudeste,Produto_E,4542
Sudeste,Produto_E,1284
Sudeste,Produto_E,4976
Sudeste,Produto_E,2976
Sudeste,Produto_E,1984
Sudeste,Produto_E,4344
Sudeste,Produto_E,3678
Sudeste,Produto_E,2735
Sudeste,Produto_E,1231
Sudeste,Produto_E,1193
Sudeste,Produto_E,3318
Sudeste,Produto_E,3175
Sudeste,Produto_E,3555
Sudeste,Produto_E,3463
Sudeste,Produto_E,693
Sudeste,Produto_E,664
Sudeste,Produto_E,3706
Sudeste,Produto_E,1793
Sudeste,Produto_E,711
Sudeste,Produto_E,278
Sudeste,Produto_E,2409
Sudeste,Produto_E,2012
Sudeste,Produto_E,2875
Sudeste,Produto_E,2607
Sudeste,Produto_E,2935
Sudeste,Produto_E,4906
Sudeste,Produto_E,4452
Sudeste,Produto_E,1457
Sudeste,Produto_E,4159
Sudeste,Produto_E,1614
Sudeste,Produto_E,4272
Sudeste,Produto_E,2643
Sudeste,Produto_E,3295
Sudeste,Produto_E,433
Sudeste,Produto_E,935
Sudeste,Produto_E,2267
Sudeste,Produto_E,4113
Sudeste,Produto_E,1117
Sudeste,Produto_E,2233
Sudeste,Produto_E,4517
Sudeste,Produto_E,3592
Sudeste,Produto_E,2011
Sudeste,Produto_E,4407
Sudeste,Produto_E,3488
Sudeste,Produto_E,4653
Sudeste,Produto_E,3304
Sudeste,Produto_E,3857
Sudeste,Produto_E,1321
Sudeste,Produto_E,3052
Sudeste,Produto_E,434
Sudeste,Produto_E,4306
Sudeste,Produto_E,2425
Sudeste,Produto_E,2072
Sudeste,Produto_E,2738
Sudeste,Produto_E,1883
Sudeste,Produto_E,2606
Sudeste,Produto_E,3734
Sudeste,Produto_E,1674
Sudeste,Produto_E,3176
Sudeste,Produto_E,4516
Sudeste,Produto_E,4641
Sudeste,Produto_E,628
Sudeste,Produto_E,3523
Sudeste,Produto_E,3815
Sudeste,Produto_E,4598
Sudeste,Produto_E,3175
Sudeste,Produto_E,749
Sudeste,Produto_E,187
Sudeste,Produto_E,4037
Sudeste,Produto_E,2664
Sudeste,Produto_E,1180
Sudeste,Produto_E,3588
Sudeste,Produto_E,4293
Sudeste,Produto_E,2190
Sudeste,Produto_E,1927
Sudeste,Produto_E,3029
Sudeste,Produto_E,3196
Sudeste,Produto_E,4199
Sudeste,Produto_E,4770
Sudeste,Produto_E,3532
Sudeste,Produto_E,876
Sudeste,Produto_E,2829
Sudeste,Produto_E,739
Sudeste,Produto_E,3826
Sudeste,Produto_E,3083
Sudeste,Produto_E,3631
Sudeste,Produto_E,881
Sudeste,Produto_E,767
Sudeste,Produto_E,1475
Sudeste,Produto_E,2651
Sudeste,Produto_E,1073
Sudeste,Produto_E,3634
Sudeste,Produto_E,3682
Sudeste,Produto_E,303
Sudeste,Produto_E,4175
Sudeste,Produto_E,1212
Sudeste,Produto_E,1526
Sudeste,Produto_E,942
Sudeste,Produto_E,4329
Sudeste,Produto_E,198
Sudeste,Produto_E,1854
Sudeste,Produto_E,1790
Sudeste,Produto_E,4829
Sudeste,Produto_E,4956
Sudeste,Produto_E,3055
Sudeste,Produto_E,3402
Sudeste,Produto_E,4295
Sudeste,Produto_E,1713
Sudeste,Produto_E,2795
Sudeste,Produto_E,791
Sudeste,Produto_E,3306
Sudeste,Produto_E,2973
Sudeste,Produto_E,1946
Sudeste,Produto_E,4105
Sudeste,Produto_E,4703
Sudeste,Produto_E,2444
Sudeste,Produto_E,4321
Sudeste,Produto_E,19
Sudeste,Produto_E,3144
Sudeste,Produto_E,1083
Sudeste,Produto_E,2820
Sudeste,Produto_E,2197
Sudeste,Produto_E,2923
Sudeste,Produto_E,3678
Sudeste,Produto_E,2864
Sudeste,Produto_E,4355
Sudeste,Produto_E,4686
Sudeste,Produto_E,1652
Sudeste,Produto_E,4935
Sudeste,Produto_E,2113
Sudeste,Produto_E,725
Sudeste,Produto_E,3840
Sudeste,Produto_E,1910
Sudeste,Produto_E,186
Sudeste,Produto_E,4832
Sudeste,Produto_E,4289
Sudeste,Produto_E,1564
Sudeste,Produto_E,283
Sudeste,Produto_E,4638
Sudeste,Produto_E,1774
Sudeste,Produto_E,4785
Sudeste,Produto_E,4168
Sudeste,Produto_E,3271
Sudeste,Produto_E,2002
Sudeste,Produto_E,1290
Sudeste,Produto_E,3007
Sudeste,Produto_E,3933
Sudeste,Produto_E,3502
Sudeste,Produto_E,3854
Sudeste,Produto_E,3095
Sudeste,Produto_E,962
Sudeste,Produto_E,2971
Sudeste,Produto_E,4436
Sudeste,Produto_E,3007
Sudeste,Produto_E,2857
Sudeste,Produto_E,1866
Sudeste,Produto_E,4533
Sudeste,Produto_E,908
Sudeste,Produto_E,4226
Sudeste,Produto_E,2101
Sudeste,Produto_E,4614
Sudeste,Produto_E,3749
Sudeste,Produto_E,4299
Sudeste,Produto_E,4195
Sudeste,Produto_E,659
Sudeste,Produto_E,244
Sudeste,Produto_E,1265
Sudeste,Produto_E,4639
Sudeste,Produto_E,3806
Sudeste,Produto_E,4606
Sudeste,Produto_E,1106
Sudeste,Produto_E,1184
Sudeste,Produto_E,3414
Sudeste,Produto_E,4734
Sudeste,Produto_E,2957
Sudeste,Produto_E,1800
Sudeste,Produto_E,3116
Sudeste,Produto_E,4814
Sudeste,Produto_E,1539
Sudeste,Produto_E,4962
Sudeste,Produto_E,390
Sudeste,Produto_E,1021
Sudeste,Produto_E,1705
Sudeste,Produto_E,3014
Sudeste,Produto_E,1264
Sudeste,Produto_E,3063
Sudeste,Produto_E,4867
Sudeste,Produto_E,334
Sudeste,Produto_E,4432
Sudeste,Produto_E,1573
Sudeste,Produto_E,3956
Sudeste,Produto_E,3376
Sudeste,Produto_E,4161
Sudeste,Produto_E,4623
Sudeste,Produto_E,3291
Sudeste,Produto_E,628
Sudeste,Produto_E,495
Sudeste,Produto_E,3302
Sudeste,Produto_E,2765
Sudeste,Produto_E,1103
Sudeste,Produto_E,2241
Sudeste,Produto_E,2876
Sudeste,Produto_E,1803
Sudeste,Produto_E,587
Sudeste,Produto_E,3920
Sudeste,Produto_E,3738
Sudeste,Produto_E,4245
Sudeste,Produto_E,3263
Sudeste,Produto_E,4047
Sudeste,Produto_E,2076
Sudeste,Produto_E,664
Sudeste,Produto_E,4078
Sudeste,Produto_E,2081
Sudeste,Produto_E,1289
Sudeste,Produto_E,3817
Sudeste,Produto_E,4173
Sudeste,Produto_E,1738
Sudeste,Produto_E,2072
Sudeste,Produto_E,1741
Sudeste,Produto_E,453
Sudeste,Produto_E,4114
Sudeste,Produto_E,4358
Sudeste,Produto_E,3736
Sudeste,Produto_E,101
Sudeste,Produto_E,4234
Sudeste,Produto_E,275
Sudeste,Produto_E,2948
Sudeste,Produto_E,1349
Sudeste,Produto_E,2040
Sudeste,Produto_E,2995
Sudeste,Produto_E,4812
Sudeste,Produto_E,2854
Sudeste,Produto_E,1424
Sudeste,Produto_E,312
Sudeste,Produto_E,3154
Sudeste,Produto_E,2518
Sudeste,Produto_E,1604
Sudeste,Produto_E,2073
Sudeste,Produto_E,1055
Sudeste,Produto_E,2683
Sudeste,Produto_E,2101
Sudeste,Produto_E,1631
Sudeste,Produto_E,2556
Sudeste,Produto_E,4431
Sudeste,Produto_E,4275
Sudeste,Produto_E,3560
Sudeste,Produto_E,826
Sudeste,Produto_E,4977
Sudeste,Produto_E,2121
Sudeste,Produto_E,2226
Sudeste,Produto_E,825
Sudeste,Produto_E,1938
Sudeste,Produto_E,2576
Sudeste,Produto_E,178
Sudeste,Produto_E,1183
Sudeste,Produto_E,4570
Sudeste,Produto_E,4899
Sudeste,Produto_E,3685
Sudeste,Produto_E,2460
Sudeste,Produto_E,1187
Sudeste,Produto_E,1711
Sudeste,Produto_E,4768
Sudeste,Produto_E,2605
Sudeste,Produto_E,993
Sudeste,Produto_E,3512
Sudeste,Produto_E,4641
Sudeste,Produto_E,4274
Sudeste,Produto_E,549
Sudeste,Produto_E,4252
Sudeste,Produto_E,4942
Sudeste,Produto_E,4993
Sudeste,Produto_E,2771
Sudeste,Produto_E,464
Sudeste,Produto_E,3693
Sudeste,Produto_E,4400
Sudeste,Produto_E,4242
Sudeste,Produto_E,2047
Sudeste,Produto_E,4797
Sudeste,Produto_E,1519
Sudeste,Produto_E,2796
Sudeste,Produto_E,3556
Sudeste,Produto_E,1110
Sudeste,Produto_E,4831
Sudeste,Produto_E,1734
Sudeste,Produto_E,2205
Sudeste,Produto_E,2416
Sudeste,Produto_E,2022
Sudeste,Produto_E,2027
Sudeste,Produto_E,4657
Sudeste,Produto_E,2337
Sudeste,Produto_E,1724
Sudeste,Produto_E,469
Sudeste,Produto_E,1480
Sudeste,Produto_E,1447
Sudeste,Produto_E,1912
Sudeste,Produto_E,4588
Sudeste,Produto_E,181
Sudeste,Produto_E,1006
Sudeste,Produto_E,4222
Sudeste,Produto_E,493
Sudeste,Produto_E,2734
Sudeste,Produto_E,352
Sudeste,Produto_E,402
Sudeste,Produto_E,197
Sudeste,Produto_E,4384
Sudeste,Produto_E,4325
Sudeste,Produto_E,228
Sudeste,Produto_E,4054
Sudeste,Produto_E,303
Sudeste,Produto_E,3913
Sudeste,Produto_E,2405
Sudeste,Produto_E,3676
Sudeste,Produto_E,4306
Sudeste,Produto_E,2657
Sudeste,Produto_E,3514
Sudeste,Produto_E,1284
Sudeste,Produto_E,2408
Sudeste,Produto_E,498
Sudeste,Produto_E,1572
Sudeste,Produto_E,3814
Sudeste,Produto_E,752
Sudeste,Produto_E,2327
Sudeste,Produto_E,2807
Sudeste,Produto_E,3148
Sudeste,Produto_E,2214
Sudeste,Produto_E,2564
Sudeste,Produto_E,80
